,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
168,Opel,Astra,mechanical,grey,170000,2004,False,diesel,1.7,hatchback,False,owned,front,3950.0,False,North East,3,5,True,False,False,False,False,False,False,False,False,False,8
169,Opel,Astra,mechanical,black,222000,2010,False,diesel,1.3,hatchback,False,owned,front,7200.0,False,North East,5,1,False,False,False,True,True,False,True,False,False,False,2
170,Opel,Astra,mechanical,black,218500,2012,False,gasoline,1.6,universal,False,owned,front,7350.0,False,East Midlands,9,1,False,False,False,True,False,True,False,False,False,False,2
171,Opel,Astra,mechanical,blue,280000,2007,False,diesel,1.3,universal,False,owned,front,4200.0,False,North West,4,1,False,True,False,False,False,False,False,False,True,True,2
172,Opel,Astra,mechanical,grey,289000,1992,False,gasoline,1.4,hatchback,False,owned,front,950.0,False,North East,2,20,True,False,False,False,False,False,False,False,False,False,85
173,Opel,Astra,mechanical,silver,126000,2007,False,gasoline,1.6,hatchback,False,owned,front,5450.0,True,East Midlands,9,19,False,True,False,True,False,True,False,False,True,True,43
174,Opel,Astra,mechanical,blue,200000,1997,False,gasoline,1.6,universal,False,owned,front,1000.0,True,North East,4,7,False,True,False,False,False,False,False,False,False,False,13
175,Opel,Astra,mechanical,silver,320000,2005,False,diesel,1.9,hatchback,False,owned,front,4800.0,False,North East,7,9,False,True,False,False,False,False,False,True,True,True,36
176,Opel,Astra,mechanical,other,204000,2010,False,gasoline,1.4,hatchback,False,owned,front,6500.0,True,North East,13,48,False,True,False,False,False,True,False,True,True,False,79
177,Opel,Astra,mechanical,white,215500,2011,False,diesel,1.3,universal,False,owned,front,6999.0,True,North East,17,1,False,True,False,True,False,False,False,True,False,False,2
178,Opel,Astra,mechanical,red,250000,2005,False,diesel,1.7,universal,False,owned,front,4700.0,False,East Midlands,5,11,False,True,False,False,False,False,False,False,False,True,31
179,Opel,Astra,automatic,brown,237000,2008,False,gasoline,1.8,sedan,False,owned,front,6500.0,False,North East,6,151,False,True,True,False,True,True,False,False,True,True,266
180,Opel,Astra,mechanical,other,350000,1995,False,diesel,1.7,hatchback,False,owned,front,1200.0,False,South East,6,3,True,False,False,False,False,False,False,False,False,False,42
181,Opel,Astra,mechanical,grey,145000,2006,False,gasoline,1.6,hatchback,False,owned,front,4100.0,False,South East,4,3,True,False,False,False,False,False,False,False,False,False,5
182,Opel,Astra,mechanical,black,326000,1999,False,gasoline,1.6,hatchback,False,owned,front,2300.0,False,East Midlands,8,1,False,False,False,False,False,False,False,False,False,True,2
183,Opel,Astra,mechanical,blue,328000,2005,False,diesel,1.7,universal,False,owned,front,4505.35,False,North East,9,40,False,True,False,False,False,False,False,True,False,False,90
184,Opel,Astra,mechanical,grey,73000,2017,False,gasoline,1.4,sedan,False,owned,front,13900.0,False,North East,14,121,False,True,False,False,False,True,False,True,True,False,304
185,Opel,Astra,mechanical,green,360000,1996,False,gasoline,1.6,universal,False,owned,front,1100.0,False,North East,8,10,False,True,False,False,False,False,False,False,False,False,24
186,Opel,Astra,mechanical,blue,214000,2001,False,gasoline,1.4,hatchback,False,owned,front,3200.0,True,East Midlands,11,30,False,True,False,False,False,False,False,False,False,True,91
187,Opel,Astra,mechanical,white,480000,2000,False,gasoline,1.6,universal,False,owned,front,2500.0,False,North East,11,58,False,True,False,False,False,False,False,False,False,False,87
188,Opel,Astra,mechanical,white,300000,1995,False,gasoline,1.6,universal,False,owned,front,1500.0,False,South East,7,5,False,False,True,False,False,True,False,False,False,True,14
189,Opel,Astra,mechanical,silver,315000,1991,False,gasoline,1.4,hatchback,False,owned,front,550.0,True,North West,10,2,True,False,False,False,False,False,False,False,False,False,24
190,Opel,Astra,mechanical,silver,280000,2005,False,diesel,1.7,universal,False,owned,front,5000.0,True,South East,8,6,False,True,False,False,False,False,True,False,True,True,66
191,Opel,Astra,mechanical,blue,350000,1998,False,diesel,1.7,universal,False,owned,front,2700.0,False,North East,13,1,False,True,False,False,False,True,False,False,False,False,3
192,Opel,Astra,automatic,black,177000,2008,False,gasoline,1.8,hatchback,False,owned,front,5900.0,False,North West,6,9,False,True,True,False,False,True,False,False,True,True,24
193,Opel,Astra,mechanical,grey,209450,2005,False,diesel,1.9,hatchback,False,owned,front,5950.0,False,North East,13,10,False,True,False,False,True,False,False,False,False,False,40
194,Opel,Astra,automatic,red,130000,2013,False,gasoline,1.6,sedan,False,owned,front,7800.0,False,East Midlands,8,2,False,True,False,False,False,False,False,True,False,True,4
195,Opel,Astra,mechanical,black,170000,2011,False,gasoline,1.8,hatchback,False,owned,front,8000.0,False,North West,6,13,False,True,False,False,True,True,False,False,False,True,149
196,Opel,Astra,mechanical,red,350000,1993,False,gasoline,1.4,hatchback,False,owned,front,850.0,False,North East,4,1,True,False,False,False,False,False,False,False,False,False,3
197,Opel,Astra,automatic,black,150000,2010,False,gasoline,1.6,hatchback,False,owned,front,8500.0,False,North West,6,20,False,True,True,True,False,True,False,True,True,True,97
198,Opel,Astra,mechanical,silver,320000,1999,False,gasoline,1.6,sedan,False,owned,front,3250.0,False,North East,11,1,False,True,False,False,False,False,False,False,False,True,3
199,Opel,Astra,mechanical,black,350000,1993,False,gasoline,1.6,hatchback,False,owned,front,700.0,False,South East,4,4,True,False,False,False,False,False,False,False,False,False,11
200,Opel,Astra,mechanical,red,302000,1994,False,gasoline,1.3,sedan,False,owned,front,686.71,False,East Midlands,8,18,True,False,False,False,False,False,False,False,False,False,54
201,Opel,Astra,mechanical,silver,280000,2008,False,diesel,1.3,universal,False,owned,front,5250.0,True,North East,23,1,True,False,False,False,False,False,False,False,False,False,3
202,Opel,Astra,mechanical,blue,193000,2007,False,gasoline,1.8,hatchback,False,owned,front,5650.0,True,North East,17,1,True,False,False,False,False,False,False,False,False,False,3
203,Opel,Astra,mechanical,blue,289000,2002,False,diesel,2.2,hatchback,False,owned,front,3900.0,False,South West,15,1,False,True,False,False,False,False,True,False,False,True,3
204,Opel,Astra,mechanical,silver,300000,1999,False,diesel,2.0,hatchback,False,owned,front,2700.0,False,North East,8,39,False,True,False,False,False,False,False,False,False,True,102
205,Opel,Astra,mechanical,white,305000,2001,False,diesel,2.0,universal,False,owned,front,2990.0,True,North East,14,2,True,False,False,False,False,False,False,False,False,False,11
206,Opel,Astra,mechanical,white,129000,2015,False,diesel,1.6,universal,False,owned,front,10790.0,True,North East,12,2,True,False,False,False,False,False,False,False,False,False,11
207,Opel,Astra,mechanical,white,260000,1999,False,gasoline,1.4,universal,False,owned,front,2450.0,True,North East,12,2,False,False,False,False,False,False,False,False,True,True,11
208,Opel,Astra,mechanical,white,310000,1998,False,gasoline,1.4,hatchback,False,owned,front,2850.0,False,North East,21,36,False,True,False,True,False,False,False,False,False,True,76
209,Opel,Astra,mechanical,silver,126000,2010,False,diesel,1.3,hatchback,False,owned,front,8000.0,False,North West,3,2,False,True,False,False,False,False,False,True,False,False,36
210,Opel,Astra,mechanical,green,442700,1997,False,diesel,1.7,sedan,False,owned,front,1200.0,False,North East,5,4,True,False,False,False,False,False,False,False,False,False,78
211,Opel,Astra,mechanical,white,338000,1993,False,gasoline,1.6,sedan,False,owned,front,750.0,True,North East,11,9,True,False,False,False,False,False,False,False,False,False,75
212,Opel,Astra,mechanical,green,255555,1998,False,gasoline,1.6,universal,False,owned,front,690.0,False,North East,8,1,True,False,False,False,False,False,False,False,False,False,3
213,Opel,Astra,mechanical,black,226000,2006,False,gasoline,1.8,hatchback,False,owned,front,5100.0,False,West Midlands,10,8,False,True,True,False,True,False,False,False,False,True,21
214,Opel,Astra,automatic,black,187500,2010,False,gasoline,1.6,hatchback,False,owned,front,6200.0,False,North East,14,2,False,False,False,False,False,False,False,False,False,True,6
215,Opel,Astra,automatic,silver,161000,2008,False,gasoline,1.8,hatchback,False,owned,front,4885.0,True,North East,13,32,False,True,False,False,True,True,False,True,True,True,88
216,Opel,Astra,automatic,brown,110000,2013,False,gasoline,1.6,sedan,False,owned,front,9500.0,True,North East,19,15,False,True,False,True,False,True,False,True,True,True,57
217,Opel,Astra,mechanical,red,256000,1992,False,gasoline,1.6,hatchback,False,owned,front,350.0,True,North East,3,20,True,False,False,False,False,False,False,False,False,False,33
218,Opel,Astra,automatic,red,194600,2008,False,gasoline,1.6,hatchback,False,owned,front,5450.0,True,North East,18,13,False,True,False,False,False,True,False,False,False,False,27
219,Opel,Astra,mechanical,grey,162000,2010,False,diesel,1.7,universal,False,owned,front,8250.0,False,North East,17,18,False,True,False,True,False,True,True,True,True,True,61
220,Opel,Astra,mechanical,silver,290000,2006,False,diesel,1.3,universal,False,owned,front,5500.0,True,North East,8,29,False,True,True,False,False,False,False,True,True,True,143
221,Opel,Astra,mechanical,white,270000,1996,False,diesel,1.7,universal,False,owned,front,600.0,True,East Midlands,2,2,True,False,False,False,False,False,False,False,False,False,127
222,Opel,Astra,mechanical,silver,180000,2010,False,gasoline,1.4,hatchback,False,owned,front,7200.0,False,North East,10,6,False,True,False,False,False,False,False,False,False,False,235
223,Opel,Astra,automatic,black,100000,2010,False,gasoline,1.6,hatchback,False,owned,front,7800.0,True,North West,7,43,False,True,True,True,True,True,True,False,True,True,96
224,Opel,Astra,mechanical,violet,200000,2009,False,gasoline,1.4,hatchback,False,owned,front,5700.0,False,North East,8,5,True,False,False,False,False,False,False,False,False,False,77
225,Opel,Astra,mechanical,grey,139000,2012,False,gasoline,1.6,sedan,False,owned,front,6850.0,False,North East,8,4,False,True,False,True,False,True,False,False,False,True,11
226,Opel,Astra,mechanical,white,350000,1998,False,diesel,1.7,universal,False,owned,front,2600.0,False,South West,4,12,True,False,False,False,False,False,False,False,False,False,24
227,Opel,Astra,automatic,black,130000,2012,False,gasoline,1.6,sedan,False,owned,front,9000.0,False,North East,27,3,False,True,False,True,True,True,False,True,True,True,25
228,Opel,Astra,mechanical,red,300000,1994,False,gasoline,1.6,hatchback,False,owned,front,850.0,False,North East,6,4,True,False,False,False,False,False,False,False,False,False,11
229,Opel,Astra,mechanical,silver,252550,2006,False,gasoline,1.8,universal,False,owned,front,5250.0,True,North East,5,4,False,True,False,False,False,False,False,False,True,False,14
230,Opel,Astra,mechanical,black,188000,2009,False,gasoline,1.4,hatchback,False,owned,front,5000.0,False,South East,14,5,False,True,False,False,False,False,False,False,True,False,20
231,Opel,Astra,mechanical,black,147000,2010,False,gasoline,1.4,hatchback,False,owned,front,7800.0,False,North West,7,32,False,True,False,True,True,True,False,True,True,True,98
232,Opel,Astra,mechanical,white,251000,2004,False,diesel,1.7,hatchback,False,owned,front,4700.0,False,North East,9,28,False,True,False,False,True,True,False,False,True,True,82
233,Opel,Astra,mechanical,black,148000,2016,False,diesel,1.6,universal,False,owned,front,12200.0,False,North East,22,17,False,True,True,True,False,False,True,True,True,True,46
234,Opel,Astra,mechanical,red,200000,1997,False,diesel,1.7,hatchback,False,owned,front,1550.0,True,North West,11,23,True,False,False,False,False,False,False,False,False,False,91
235,Opel,Astra,mechanical,red,700000,2000,False,diesel,1.7,universal,False,owned,front,1600.0,False,North East,5,2,True,False,False,False,False,False,False,False,False,False,8
236,Opel,Astra,mechanical,red,175000,2008,False,gasoline,1.6,hatchback,False,owned,front,5300.0,False,South West,10,2,False,False,False,False,False,True,False,True,False,True,10
237,Opel,Astra,mechanical,blue,217682,2001,False,diesel,1.7,universal,False,owned,front,3699.0,True,North East,9,10,False,False,False,False,False,False,False,False,True,True,16
238,Opel,Astra,mechanical,black,211387,2006,False,gasoline,1.8,hatchback,False,owned,front,3999.0,True,North East,13,14,False,True,False,False,False,False,False,False,False,True,24
239,Opel,Astra,mechanical,silver,250000,2009,False,diesel,1.7,universal,False,owned,front,6690.0,False,North East,7,2,False,True,False,True,False,False,True,True,True,True,50
240,Opel,Astra,mechanical,blue,378020,1995,False,gasoline,1.6,universal,False,owned,front,1850.0,True,North East,6,3,False,False,False,False,False,False,False,True,False,True,7
241,Opel,Astra,mechanical,red,210000,1993,False,gasoline,1.6,sedan,False,owned,front,299.0,True,North East,3,43,True,False,False,False,False,False,False,False,False,False,211
242,Opel,Astra,mechanical,blue,170000,2010,False,gasoline,1.8,hatchback,False,owned,front,6500.0,False,South East,4,1,False,False,False,False,False,True,False,False,False,False,5
243,Opel,Astra,mechanical,silver,182000,2008,False,gasoline,1.4,hatchback,False,owned,front,5600.0,True,North East,10,6,False,True,False,False,False,False,False,False,False,False,148
244,Opel,Astra,mechanical,black,195000,2008,False,diesel,1.9,universal,False,owned,front,6200.0,False,East Midlands,6,25,False,True,False,False,False,False,True,True,True,True,62
245,Opel,Astra,mechanical,black,280000,2000,False,gasoline,1.6,universal,False,owned,front,3250.0,False,North East,14,1,False,True,False,False,False,False,False,False,False,False,5
246,Opel,Astra,mechanical,blue,257880,1998,False,gasoline,1.6,universal,False,owned,front,3200.0,False,East Midlands,6,4,False,True,False,False,False,False,False,False,False,False,34
247,Opel,Astra,automatic,blue,198000,2007,False,gasoline,1.6,hatchback,False,owned,front,3749.0,True,North East,12,14,False,True,False,False,False,True,False,True,False,False,81
248,Opel,Astra,mechanical,green,342000,2000,False,diesel,2.0,universal,False,owned,front,3300.0,False,East Midlands,24,6,True,False,False,False,False,False,False,False,False,False,20
249,Opel,Astra,mechanical,white,188100,2011,False,gasoline,1.4,universal,False,owned,front,7799.0,True,North East,17,12,False,True,False,False,False,False,False,False,False,False,26
250,Opel,Astra,mechanical,white,400000,2000,False,diesel,1.7,universal,False,owned,front,3350.0,True,West Midlands,8,51,True,False,False,False,False,False,False,False,False,False,78
